"name","year","category"
"Macrotarsomys ingens","2016","EN"
"Macrotarsomys ingens","2008","EN"
"Macrotarsomys ingens","1996","CR"
"Macrotarsomys ingens","1994","K"
"Macrotarsomys bastardi","2016","LC"
"Macrotarsomys bastardi","2008","LC"
"Macrotarsomys bastardi","1996","LR/lc"
"Macrothele cretica","1996","DD"
"Macrothele cretica","1994","I"
"Macrothele cretica","1990","I"
"Macrothele cretica","1988","I"
"Macrothele cretica","1986","I"
"Macrotis lagotis","2016","VU"
"Macrotis lagotis","2008","VU"
"Macrotis lagotis","1996","VU"
"Macrotis lagotis","1994","V"
"Macrotis lagotis","1990","E"
"Macrotis lagotis","1988","E"
"Macrotis lagotis","1986","E"
"Macrotis lagotis","1982","E"
"Macrotis lagotis","1965",NA
"Macrotis leucura","2016","EX"
"Macrotis leucura","2008","EX"
"Macrotis leucura","1996","EX"
"Macrotis leucura","1994","Ex"
"Macrotis leucura","1990","Ex"
"Macrotis leucura","1988","Ex"
"Macrotis leucura","1986","Ex"
"Macrotis leucura","1982","Ex"
"Macrotis leucura","1965",NA
"Macrotus californicus","2018","LC"
"Macrotus californicus","2008","LC"
"Macrotus californicus","1996","VU"
"Macrotus waterhousii","2018","LC"
"Macrotus waterhousii","2008","LC"
"Macrotus waterhousii","1996","LR/lc"
"Macrovipera schweizeri","2009","EN"
"Macrovipera schweizeri","2006","EN"
"Macrovipera schweizeri","1996","CR"
"Macrovipera schweizeri","1994","E"
"Macrovipera schweizeri","1990","E"
"Macrovipera schweizeri","1988","V"
"Macrovipera schweizeri","1986","V"
"Macruromys elegans","2017","DD"
"Macruromys elegans","2008","DD"
"Macruromys elegans","1996","CR"
"Macruromys elegans","1994","K"
"Macruromys elegans","1990","K"
"Macruromys major","2016","LC"
"Macruromys major","2008","LC"
"Macruromys major","1996","EN"
"Phengaris arion","1996","LR/nt"
"Phengaris arion","1994","E"
"Phengaris arion","1990","V"
"Phengaris arion","1988","V"
"Phengaris arion","1986","V"
"Phengaris arion","1983","V"
"Phengaris arionides","1996","LR/nt"
"Phengaris arionides","1994","V"
"Phengaris arionides","1990","V"
"Phengaris arionides","1988","V"
"Phengaris arionides","1986","V"
"Phengaris arionides","1983","V"
"Phengaris nausithous","1996","LR/nt"
"Phengaris nausithous","1994","E"
"Phengaris nausithous","1990","E"
"Phengaris nausithous","1988","E"
"Phengaris nausithous","1986","E"
"Phengaris nausithous","1983","E"
"Phengaris teleius","1996","LR/nt"
"Phengaris teleius","1994","E"
"Phengaris teleius","1990","E"
"Phengaris teleius","1988","E"
"Phengaris teleius","1986","E"
"Phengaris teleius","1983","V"
"Madoqua piacentinii","2016","DD"
"Madoqua piacentinii","2008","DD"
"Madoqua piacentinii","1996","VU"
"Madoqua piacentinii","1994","K"
"Madoqua saltiana","2016","LC"
"Madoqua saltiana","2008","LC"
"Madoqua saltiana","2007","LC"
"Madoqua saltiana","1996","LR/lc"
"Madoqua guentheri","2016","LC"
"Madoqua guentheri","2008","LC"
"Madoqua guentheri","1996","LR/lc"
"Madoqua kirkii","2016","LC"
"Madoqua kirkii","2008","LC"
"Madoqua kirkii","1996","LR/lc"
"Magicicada cassini","1996","LR/nt"
"Magicicada cassini","1994","V"
"Magicicada cassini","1990","V"
"Magicicada cassini","1988","V"
"Magicicada cassini","1986","V"
"Magicicada cassini","1983","V"
"Magicicada septendecim","1996","LR/nt"
"Magicicada septendecim","1994","V"
"Magicicada septendecim","1990","V"
"Magicicada septendecim","1988","V"
"Magicicada septendecim","1986","V"
"Magicicada septendecim","1983","V"
"Magicicada septendecula","1996","LR/nt"
"Magicicada septendecula","1994","V"
"Magicicada septendecula","1990","V"
"Magicicada septendecula","1988","V"
"Magicicada septendecula","1986","V"
"Magicicada septendecula","1983","V"
"Malaclemys terrapin","2019","VU"
"Malaclemys terrapin","1996","LR/nt"
"Malacochersus tornieri","2019","CR"
"Malacochersus tornieri","1996","VU"
"Malacochersus tornieri","1994","K"
"Malacochersus tornieri","1990","K"
"Malacochersus tornieri","1988","K"
"Malacochersus tornieri","1986","K"
"Malacochersus tornieri","1982","K"
"Malacolimax wiktori","2017","EN"
"Malacolimax wiktori","1996","LR/nt"
"Malacolimax wiktori","1994","V"
"Malacolimax wiktori","1990","V"
"Malacomys cansdalei","2017","LC"
"Malacomys cansdalei","2008","LC"
"Malacomys cansdalei","2004","LC"
"Malacomys cansdalei","1996","LR/lc"
"Malacomys edwardsi","2016","LC"
"Malacomys edwardsi","2008","LC"
"Malacomys edwardsi","2004","LC"
"Malacomys edwardsi","1996","LR/lc"
"Malacomys longipes","2016","LC"
"Malacomys longipes","2008","LC"
"Malacomys longipes","2004","LC"
"Malacomys longipes","1996","LR/lc"
"Malacothrix typica","2016","LC"
"Malacothrix typica","2008","LC"
"Malacothrix typica","2004","LC"
"Malacothrix typica","1996","LR/lc"
"Mallomys aroaensis","2016","LC"
"Mallomys aroaensis","2008","LC"
"Mallomys aroaensis","1996","LR/lc"
"Mallomys gunung","2016","EN"
"Mallomys gunung","2008","EN"
"Mallomys gunung","1996","CR"
"Mallomys istapantap","2016","LC"
"Mallomys istapantap","2008","LC"
"Mallomys istapantap","1996","LR/nt"
"Mallomys rothschildi","2016","LC"
"Mallomys rothschildi","2008","LC"
"Mallomys rothschildi","1996","LR/lc"
"Malpulutta kretseri","2019","EN"
"Malpulutta kretseri","1996","LR/cd"
"Malpulutta kretseri","1994","V"
"Malpulutta kretseri","1990","V"
"Malpulutta kretseri","1988","V"
"Malpulutta kretseri","1986","V"
"Mandarina anijimana","1996","DD"
"Mandarina anijimana","1994","E"
"Mandarina aureola","1996","DD"
"Mandarina aureola","1994","E"
"Mandarina chichijimana","1996","DD"
"Mandarina chichijimana","1994","V"
"Mandarina exoptata","1996","DD"
"Mandarina exoptata","1994","E"
"Mandarina hahajimana","1996","DD"
"Mandarina hahajimana","1994","V"
"Mandarina hirasei","1996","DD"
"Mandarina hirasei","1994","V"
"Mandarina mandarina","1996","DD"
"Mandarina mandarina","1994","V"
"Mandarina polita","1996","DD"
"Mandarina polita","1994","E"
"Mandarina ponderosa","1996","DD"
"Mandarina ponderosa","1994","E"
"Mandarina suenoae","1996","DD"
"Mandarina suenoae","1994","E"
"Mandarina luhuana","1996","DD"
"Mandarina luhuana","1994","Ex"
"Barbodes resimus","1996","CR"
"Barbodes resimus","1994","V"
"Barbodes resimus","1990","V"
"Mandrillus leucophaeus","2008","EN"
"Mandrillus leucophaeus","2000","EN"
"Mandrillus leucophaeus","1996","EN"
"Mandrillus leucophaeus","1994","E"
"Mandrillus leucophaeus","1990","E"
"Mandrillus leucophaeus","1988","E"
"Mandrillus leucophaeus","1986","E"
"Mandrillus sphinx","2019","VU"
"Mandrillus sphinx","2008","VU"
"Mandrillus sphinx","2000","VU"
"Mandrillus sphinx","1996","LR/nt"
"Mandrillus sphinx","1994","V"
"Mandrillus sphinx","1990","V"
"Mandrillus sphinx","1988","V"
"Mandrillus sphinx","1986","V"
"Manica parasitica","1996","VU"
"Manis crassicaudata","2019","EN"
"Manis crassicaudata","2014","EN"
"Manis crassicaudata","2008","NT"
"Manis crassicaudata","1996","LR/nt"
"Smutsia gigantea","2019","EN"
"Smutsia gigantea","2014","VU"
"Smutsia gigantea","2008","NT"
"Smutsia gigantea","1996","LR/lc"
"Manis javanica","2019","CR"
"Manis javanica","2014","CR"
"Manis javanica","2008","EN"
"Manis javanica","1996","LR/nt"
"Manis pentadactyla","2019","CR"
"Manis pentadactyla","2014","CR"
"Manis pentadactyla","2008","EN"
"Manis pentadactyla","1996","LR/nt"
"Smutsia temminckii","2019","VU"
"Smutsia temminckii","2014","VU"
"Smutsia temminckii","2008","LC"
"Smutsia temminckii","1996","LR/nt"
"Phataginus tetradactyla","2019","VU"
"Phataginus tetradactyla","2014","VU"
"Phataginus tetradactyla","2008","LC"
"Phataginus tetradactyla","1996","LR/lc"
"Phataginus tricuspis","2019","EN"
"Phataginus tricuspis","2014","VU"
"Phataginus tricuspis","2008","NT"
"Phataginus tricuspis","1996","LR/lc"
"Manouria emys","2019","CR"
"Manouria emys","2000","EN"
"Manouria emys","1996","VU"
"Manouria emys","1994","V"
"Manouria emys","1990","K"
"Manouria emys","1988","K"
"Manouria emys","1986","K"
"Manouria emys","1982","K"
"Manouria impressa","2000","VU"
"Manouria impressa","1996","VU"
"Manouria impressa","1994","K"
"Manouria impressa","1990","K"
"Manouria impressa","1988","K"
"Manouria impressa","1986","K"
"Manouria impressa","1982","K"
"Mantella aurantiaca","2008","CR"
"Mantella aurantiaca","2004","CR"
"Mantella aurantiaca","1996","VU"
"Margaretamys beccarii","2019","DD"
"Margaretamys beccarii","2008","VU"
"Margaretamys beccarii","1996","LR/lc"
"Margaretamys elegans","2017","NT"
"Margaretamys elegans","2008","NT"
"Margaretamys elegans","1996","VU"
"Margaretamys parvus","2017","DD"
"Margaretamys parvus","2008","DD"
"Margaretamys parvus","1996","VU"
"Margaritifera auricularia","2010","CR"
"Margaritifera auricularia","1996","CR"
"Margaritifera auricularia","1994","E"
"Margaritifera auricularia","1990","V"
"Margaritifera auricularia","1988","I"
"Margaritifera auricularia","1986","I"
"Margaritifera auricularia","1983","I"
"Margaritifera margaritifera","2017","EN"
"Margaritifera margaritifera","1996","EN"
"Margaritifera margaritifera","1994","V"
"Margaritifera margaritifera","1990","V"
"Margaritifera margaritifera","1988","V"
"Margaritifera margaritifera","1986","V"
"Margaritifera margaritifera","1983","V"
"Margaritifera marrianae","2012","EN"
"Margaritifera marrianae","2000","EN"
"Margaritifera marrianae","1996","EN"
"Margaritifera marrianae","1994","I"
"Margaritifera marrianae","1990","I"
"Margaritifera marrianae","1988","I"
"Margaritifera marrianae","1986","I"
"Margaritifera hembeli","2012","CR"
"Margaritifera hembeli","1996","CR"
"Margaritifera hembeli","1994","E"
"Marginella chalmersi","1996","DD"
"Marginella gemma","1996","DD"
"Marginella liparozona","1996","DD"
"Marginella melvilli","1996","DD"
"Marmosa andersoni","2015","DD"
"Marmosa andersoni","2008","DD"
"Marmosa andersoni","1996","CR"
"Tlacuatzin canescens","2017","LC"
"Tlacuatzin canescens","2008","LC"
"Tlacuatzin canescens","1996","DD"
"Marmosa lepida","2016","LC"
"Marmosa lepida","2008","LC"
"Marmosa lepida","1996","LR/nt"
"Marmosa xerophila","2016","VU"
"Marmosa xerophila","2011","VU"
"Marmosa xerophila","2008","VU"
"Marmosa xerophila","1996","EN"
"Marmosa tyleriana","2016","DD"
"Marmosa tyleriana","2011","DD"
"Marmosa tyleriana","2008","DD"
"Marmosa tyleriana","1996","DD"
"Marmosops cracens","2016","DD"
"Marmosops cracens","2012","DD"
"Marmosops cracens","2008","DD"
"Marmosops cracens","1996","EN"
"Marmosops fuscatus","2016","DD"
"Marmosops fuscatus","2011","DD"
"Marmosops fuscatus","2008","DD"
"Marmosops fuscatus","1996","LR/nt"
"Marmosops handleyi","2016","CR"
"Marmosops handleyi","2008","CR"
"Marmosops handleyi","1996","CR"
"Marmosops incanus","2015","LC"
"Marmosops incanus","2008","LC"
"Marmosops incanus","1996","LR/nt"
"Marmosops invictus","2016","LC"
"Marmosops invictus","2008","LC"
"Marmosops invictus","1996","LR/nt"
"Marmosops parvidens","2016","LC"
"Marmosops parvidens","2008","LC"
"Marmosops parvidens","1996","LR/nt"
"Marmota caudata","2017","LC"
"Marmota caudata","2016","LC"
"Marmota caudata","2008","LC"
"Marmota caudata","1996","LR/nt"
"Marmota himalayana","2016","LC"
"Marmota himalayana","2008","LC"
"Marmota himalayana","1996","LR/lc"
"Marmota menzbieri","2008","VU"
"Marmota menzbieri","1996","VU"
"Marmota menzbieri","1994","V"
"Marmota menzbieri","1990","V"
"Marmota menzbieri","1988","V"
"Marmota menzbieri","1986","V"
"Marmota vancouverensis","2017","CR"
"Marmota vancouverensis","2013","CR"
"Marmota vancouverensis","2008","CR"
"Marmota vancouverensis","2000","EN"
"Marmota vancouverensis","1996","EN"
"Marmota vancouverensis","1994","E"
"Marmota vancouverensis","1990","E"
"Marmota vancouverensis","1988","E"
"Marmota vancouverensis","1986","E"
"Marmota vancouverensis","1982","E"
"Marmota baibacina","2016","LC"
"Marmota baibacina","2008","LC"
"Marmota baibacina","1996","LR/lc"
"Marmota bobak","2016","LC"
"Marmota bobak","2008","LC"
"Marmota bobak","1996","LR/cd"
"Marmota camtschatica","2016","LC"
"Marmota camtschatica","2008","LC"
"Marmota camtschatica","1996","LR/lc"
"Marmota sibirica","2016","EN"
"Marmota sibirica","2008","EN"
"Marmota sibirica","1996","LR/lc"
"Marmota marmota","2016","LC"
"Marmota marmota","2008","LC"
"Marmota marmota","1996","LR/lc"
"Martelia tanganyicensis","2010","DD"
"Martelia tanganyicensis","1996","EN"
"Martes gwatkinsii","2015","VU"
"Martes gwatkinsii","2008","VU"
"Martes gwatkinsii","2000","VU"
"Martes gwatkinsii","1996","VU"
"Martes gwatkinsii","1994","V"
"Martes gwatkinsii","1990","I"
"Martes gwatkinsii","1988","I"
"Martes martes","2016","LC"
"Martes martes","2008","LC"
"Martes martes","1996","LR/lc"
"Massoutiera mzabi","2016","LC"
"Massoutiera mzabi","2008","LC"
"Massoutiera mzabi","2004","LC"
"Massoutiera mzabi","1996","LR/lc"
"Mastigodiaptomus amatitlanensis","1996","DD"
"Mastigodiaptomus montezumae","1996","DD"
"Mastigodiaptomus purpureus","1996","VU"
"Mastomys pernanus","2016","DD"
"Mastomys pernanus","2008","DD"
"Mastomys pernanus","2004","DD"
"Mastomys pernanus","2002","DD"
"Mastomys pernanus","1996","VU"
"Mastomys pernanus","1994","K"
"Mastomys coucha","2016","LC"
"Mastomys coucha","2008","LC"
"Mastomys coucha","2004","LC"
"Mastomys coucha","1996","LR/lc"
"Mastomys erythroleucus","2016","LC"
"Mastomys erythroleucus","2008","LC"
"Mastomys erythroleucus","2004","LC"
"Mastomys erythroleucus","1996","LR/lc"
"Mastomys natalensis","2016","LC"
"Mastomys natalensis","2008","LC"
"Mastomys natalensis","2004","LC"
"Mastomys natalensis","1996","LR/lc"
"Mastomys shortridgei","2016","LC"
"Mastomys shortridgei","2008","LC"
"Mastomys shortridgei","2004","LC"
"Mastomys shortridgei","1996","LR/lc"
"Mathewsoconcha belli","1996","EN"
"Matrona japonica","1996","EN"
"Matrona japonica","1994","R"
"Mauremys annamensis","2000","CR"
"Mauremys annamensis","1996","LR/lc"
"Mauremys annamensis","1994","K"
"Mauremys annamensis","1990","K"
"Mauremys annamensis","1988","K"
"Mautodontha acuticosta","1996","EX"
"Mautodontha acuticosta","1994","Ex"
"Mautodontha boraborensis","1996","CR"
"Mautodontha boraborensis","1994","Ex"
"Mautodontha ceuthma","1996","CR"
"Mautodontha ceuthma","1994","Ex"
"Mautodontha consimilis","1996","EX"
"Mautodontha consimilis","1994","Ex"
"Mautodontha consobrina","1996","EX"
"Mautodontha consobrina","1994","Ex"
"Mautodontha maupiensis","1996","EX"
"Mautodontha maupiensis","1994","Ex"
"Mautodontha parvidens","1996","EX"
"Mautodontha parvidens","1994","Ex"
"Mautodontha punctiperforata","1996","EX"
"Mautodontha punctiperforata","1994","Ex"
"Mautodontha saintjohni","1996","EX"
"Mautodontha saintjohni","1994","Ex"
"Mautodontha subtilis","1996","EX"
"Mautodontha subtilis","1994","Ex"
"Mautodontha unilamellata","1996","EX"
"Mautodontha unilamellata","1994","Ex"
"Mautodontha zebrina","1996","EX"
"Mautodontha zebrina","1994","Ex"
"Maxomys alticola","2016","LC"
"Maxomys alticola","2008","LC"
"Maxomys alticola","1996","EN"
"Maxomys baeodon","2017","DD"
"Maxomys baeodon","2008","DD"
"Maxomys baeodon","1996","EN"
"Maxomys bartelsii","2016","LC"
"Maxomys bartelsii","2008","LC"
"Maxomys bartelsii","1996","LR/lc"
"Maxomys dollmani","2016","DD"
"Maxomys dollmani","2008","DD"
"Maxomys dollmani","1996","VU"
"Maxomys hellwaldii","2016","LC"
"Maxomys hellwaldii","2008","LC"
"Maxomys hellwaldii","1996","LR/lc"
"Maxomys hylomyoides","2016","DD"
"Maxomys hylomyoides","2008","DD"
"Maxomys hylomyoides","1996","LR/nt"
"Maxomys inas","2016","LC"
"Maxomys inas","2008","LC"
"Maxomys inas","1996","LR/lc"
"Maxomys inflatus","2016","VU"
"Maxomys inflatus","2008","VU"
"Maxomys inflatus","1996","LR/lc"
"Maxomys moi","2016","LC"
"Maxomys moi","2008","LC"
"Maxomys moi","1996","LR/lc"
"Maxomys musschenbroekii","2016","LC"
"Maxomys musschenbroekii","2008","LC"
"Maxomys musschenbroekii","1996","LR/lc"
"Maxomys ochraceiventer","2017","DD"
"Maxomys ochraceiventer","2008","DD"
"Maxomys ochraceiventer","1996","LR/lc"
"Maxomys pagensis","2016","VU"
"Maxomys pagensis","2008","EN"
"Maxomys pagensis","1996","LR/nt"
"Maxomys panglima","2016","LC"
"Maxomys panglima","2008","LC"
"Maxomys panglima","1996","LR/nt"
"Maxomys rajah","2016","VU"
"Maxomys rajah","2008","VU"
"Maxomys rajah","1996","LR/lc"
"Maxomys surifer","2016","LC"
"Maxomys surifer","2008","LC"
"Maxomys surifer","1996","LR/lc"
"Maxomys wattsi","2016","EN"
"Maxomys wattsi","2008","EN"
"Maxomys wattsi","1996","EN"
"Maxomys whiteheadi","2016","VU"
"Maxomys whiteheadi","2008","VU"
"Maxomys whiteheadi","1996","LR/lc"
"Mazama chunyi","2016","VU"
"Mazama chunyi","2008","VU"
"Mazama chunyi","2007","VU"
"Mazama chunyi","1996","DD"
"Mazama chunyi","1994","I"
"Mazama rufina","2016","VU"
"Mazama rufina","2008","VU"
"Mazama rufina","1996","LR/nt"
"Mecistogaster asticta","2006","VU"
"Mecistogaster asticta","1996","VU"
"Mecistogaster asticta","1994","V"
"Mecistogaster asticta","1990","V"
"Mecistogaster asticta","1988","V"
"Mecistogaster asticta","1986","E"
"Mecistogaster pronoti","2006","CR"
"Mecistogaster pronoti","1996","CR"
"Mecistogaster pronoti","1994","E"
"Mecistogaster pronoti","1990","V"
"Mecistogaster pronoti","1988","V"
"Mecodema punctellum","1996","EX"
"Mecodema punctellum","1994","Ex"
"Meda fulgida","2013","EN"
"Meda fulgida","1996","VU"
"Meda fulgida","1994","V"
"Meda fulgida","1990","V"
"Meda fulgida","1988","V"
"Meda fulgida","1986","V"
"Medionidus acutissimus","1996","EN"
"Medionidus acutissimus","1994","V"
"Medionidus conradicus","1996","LR/nt"
"Medionidus mcglameriae","2000","EX"
"Medionidus mcglameriae","1996","CR"
"Medionidus parvulus","2012","EN"
"Medionidus parvulus","1996","CR"
"Medionidus parvulus","1994","E"
"Medionidus penicillatus","2000","CR"
"Medionidus penicillatus","1996","CR"
"Medionidus simpsonianus","2000","CR"
"Medionidus simpsonianus","1996","CR"
"Medionidus walkeri","2012","CR"
"Medionidus walkeri","1996","EN"
"Megadendromus nikolausi","2019","VU"
"Megadendromus nikolausi","2008","DD"
"Megadendromus nikolausi","2004","DD"
"Megadendromus nikolausi","1996","VU"
"Megadendromus nikolausi","1994","R"
"Megaderma lyra","2008","LC"
"Megaderma lyra","1996","LR/lc"
"Megaderma spasma","2019","LC"
"Megaderma spasma","2008","LC"
"Megaderma spasma","1996","LR/lc"
"Megadontomys cryophilus","2018","EN"
"Megadontomys cryophilus","2008","EN"
"Megadontomys cryophilus","1996","LR/nt"
"Megadontomys nelsoni","2018","EN"
"Megadontomys nelsoni","2008","EN"
"Megadontomys nelsoni","1996","LR/lc"
"Megadontomys thomasi","2019","EN"
"Megadontomys thomasi","2008","EN"
"Megadontomys thomasi","1996","LR/lc"
"Megadytes ducalis","1996","EX"
"Megadytes ducalis","1994","Ex?"
"Megaerops kusnotoi","2008","VU"
"Megaerops kusnotoi","1996","VU"
"Megaerops kusnotoi","1994","R"
"Megaerops kusnotoi","1990","K"
"Megaerops kusnotoi","1988","K"
"Megaerops ecaudatus","2008","LC"
"Megaerops ecaudatus","1996","LR/lc"
"Megaerops niphanae","2008","LC"
"Megaerops niphanae","1996","LR/lc"
"Megaerops wetmorei","2008","VU"
"Megaerops wetmorei","1996","LR/lc"
"Megalagrion adytum","2006","LC"
"Megalagrion adytum","1996","VU"
"Megalagrion adytum","1994","I"
"Megalagrion adytum","1990","I"
"Megalagrion adytum","1988","I"
"Megalagrion adytum","1986","I"
"Megalagrion jugorum","1996","EX"
"Megalagrion jugorum","1994","Ex?"
"Megalagrion jugorum","1990","Ex?"
"Megalagrion jugorum","1988","Ex?"
"Megalagrion jugorum","1986","Ex?"
"Megalagrion leptodemas","2006","CR"
"Megalagrion leptodemas","1996","EN"
"Megalagrion leptodemas","1994","I"
"Megalagrion leptodemas","1990","I"
"Megalagrion leptodemas","1988","I"
"Megalagrion leptodemas","1986","I"
"Megalagrion nigrohamatum","1996","LR/nt"
"Megalagrion nigrohamatum","1994","I"
"Megalagrion nigrohamatum","1990","I"
"Megalagrion nigrohamatum","1988","I"
"Megalagrion nigrohamatum","1986","I"
"Megalagrion oceanicum","1996","VU"
"Megalagrion oceanicum","1994","I"
"Megalagrion oceanicum","1990","I"
"Megalagrion oceanicum","1988","I"
"Megalagrion oceanicum","1986","I"
"Megalagrion pacificum","1996","VU"
"Megalagrion pacificum","1994","E"
"Megalagrion pacificum","1990","E"
"Megalagrion pacificum","1988","E"
"Megalagrion pacificum","1986","E"
"Megalagrion xanthomelas","1996","VU"
"Megalagrion xanthomelas","1994","I"
"Megalagrion xanthomelas","1990","I"
"Megalagrion xanthomelas","1988","I"
"Megalagrion xanthomelas","1986","I"
"Megalagrion oahuense","1996","VU"
"Megalagrion oahuense","1994","I"
