"name","result.year","state","TSFO","change.status"
"Accipiter minullus",1994,1,0,NA
"Accipiter minullus",2000,1,6,NA
"Accipiter minullus",2004,1,10,NA
"Accipiter minullus",2008,1,14,NA
"Accipiter minullus",2009,1,15,NA
"Accipiter minullus",2012,1,18,NA
"Accipiter minullus",2016,1,22,NA
"Accipiter nanus",1994,2,0,NA
"Accipiter nanus",2000,2,6,NA
"Accipiter nanus",2004,2,10,NA
"Accipiter nanus",2008,2,14,NA
"Accipiter nanus",2012,2,18,NA
"Accipiter nanus",2016,2,22,NA
"Accipiter nisus",1994,1,0,NA
"Accipiter nisus",2000,1,6,NA
"Accipiter nisus",2004,1,10,NA
"Accipiter nisus",2008,1,14,NA
"Accipiter nisus",2009,1,15,NA
"Accipiter nisus",2012,1,18,NA
"Accipiter nisus",2013,1,19,NA
"Accipiter nisus",2015,1,21,NA
"Accipiter nisus",2016,1,22,NA
"Accipiter novaehollandiae",2014,1,0,NA
"Accipiter novaehollandiae",2016,1,2,NA
"Accipiter ovampensis",1994,1,0,NA
"Accipiter ovampensis",2000,1,6,NA
"Accipiter ovampensis",2004,1,10,NA
"Accipiter ovampensis",2008,1,14,NA
"Accipiter ovampensis",2009,1,15,NA
"Accipiter ovampensis",2012,1,18,NA
"Accipiter ovampensis",2015,1,21,NA
"Accipiter ovampensis",2016,1,22,NA
"Accipiter poliocephalus",1994,1,0,NA
"Accipiter poliocephalus",2000,1,6,NA
"Accipiter poliocephalus",2004,1,10,NA
"Accipiter poliocephalus",2008,1,14,NA
"Accipiter poliocephalus",2009,1,15,NA
"Accipiter poliocephalus",2012,1,18,NA
"Accipiter poliocephalus",2016,1,22,NA
"Accipiter poliogaster",1994,2,0,NA
"Accipiter poliogaster",2000,1,6,NA
"Accipiter poliogaster",2004,1,10,NA
"Accipiter poliogaster",2008,1,14,NA
"Accipiter poliogaster",2009,1,15,NA
"Accipiter poliogaster",2012,2,18,"G"
"Accipiter poliogaster",2016,2,22,NA
"Accipiter princeps",1994,2,0,NA
"Accipiter princeps",2000,2,6,NA
"Accipiter princeps",2004,2,10,NA
"Accipiter princeps",2008,3,14,"G"
"Accipiter princeps",2010,3,16,NA
"Accipiter princeps",2012,3,18,NA
"Accipiter princeps",2016,3,22,NA
"Accipiter rhodogaster",1994,1,0,NA
"Accipiter rhodogaster",2000,1,6,NA
"Accipiter rhodogaster",2004,1,10,NA
"Accipiter rhodogaster",2008,1,14,NA
"Accipiter rhodogaster",2009,1,15,NA
"Accipiter rhodogaster",2012,1,18,NA
"Accipiter rhodogaster",2016,1,22,NA
"Accipiter rufitorques",1994,1,0,NA
"Accipiter rufitorques",2000,1,6,NA
"Accipiter rufitorques",2004,1,10,NA
"Accipiter rufitorques",2008,1,14,NA
"Accipiter rufitorques",2009,1,15,NA
"Accipiter rufitorques",2012,1,18,NA
"Accipiter rufitorques",2016,1,22,NA
"Accipiter rufiventris",1994,1,0,NA
"Accipiter rufiventris",2000,1,6,NA
"Accipiter rufiventris",2004,1,10,NA
"Accipiter rufiventris",2008,1,14,NA
"Accipiter rufiventris",2009,1,15,NA
"Accipiter rufiventris",2012,1,18,NA
"Accipiter rufiventris",2016,1,22,NA
"Accipiter soloensis",1994,1,0,NA
"Accipiter soloensis",2000,1,6,NA
"Accipiter soloensis",2004,1,10,NA
"Accipiter soloensis",2008,1,14,NA
"Accipiter soloensis",2009,1,15,NA
"Accipiter soloensis",2012,1,18,NA
"Accipiter soloensis",2015,1,21,NA
"Accipiter soloensis",2016,1,22,NA
"Accipiter striatus",2006,1,0,NA
"Accipiter striatus",2008,1,2,NA
"Accipiter striatus",2009,1,3,NA
"Accipiter striatus",2012,1,6,NA
"Accipiter striatus",2016,1,10,NA
"Accipiter superciliosus",1994,1,0,NA
"Accipiter superciliosus",2000,1,6,NA
"Accipiter superciliosus",2004,1,10,NA
"Accipiter superciliosus",2008,1,14,NA
"Accipiter superciliosus",2009,1,15,NA
"Accipiter superciliosus",2012,1,18,NA
"Accipiter superciliosus",2016,1,22,NA
"Accipiter sylvestris",2014,1,0,NA
"Accipiter sylvestris",2016,1,2,NA
"Accipiter tachiro",2014,1,0,NA
"Accipiter tachiro",2016,1,2,NA
"Accipiter toussenelii",2014,1,0,NA
"Accipiter toussenelii",2016,1,2,NA
"Accipiter trinotatus",1994,1,0,NA
"Accipiter trinotatus",2000,1,6,NA
"Accipiter trinotatus",2004,1,10,NA
"Accipiter trinotatus",2008,1,14,NA
"Accipiter trinotatus",2009,1,15,NA
"Accipiter trinotatus",2012,1,18,NA
"Accipiter trinotatus",2016,1,22,NA
"Accipiter trivirgatus",1994,1,0,NA
"Accipiter trivirgatus",2000,1,6,NA
"Accipiter trivirgatus",2004,1,10,NA
"Accipiter trivirgatus",2008,1,14,NA
"Accipiter trivirgatus",2009,1,15,NA
"Accipiter trivirgatus",2012,1,18,NA
"Accipiter trivirgatus",2016,1,22,NA
"Accipiter virgatus",1994,1,0,NA
"Accipiter virgatus",2000,1,6,NA
"Accipiter virgatus",2004,1,10,NA
"Accipiter virgatus",2008,1,14,NA
"Accipiter virgatus",2009,1,15,NA
"Accipiter virgatus",2012,1,18,NA
"Accipiter virgatus",2015,1,21,NA
"Accipiter virgatus",2016,1,22,NA
"Acentrogobius therezieni",2004,0,0,NA
"Acentrogobius therezieni",2016,0,12,NA
"Acentronura australe",2006,0,0,NA
"Acentronura australe",2016,0,10,NA
"Acer erythranthum",1998,2,0,NA
"Acer erythranthum",2017,2,19,NA
"Acer miaotaiense",1998,3,0,NA
"Acer miaotaiense",2004,3,6,NA
"Acerodon celebensis",1996,2,0,NA
"Acerodon celebensis",2008,1,12,"N"
"Acerodon celebensis",2016,3,20,"N"
"Acerodon humilis",1996,3,0,NA
"Acerodon humilis",2008,4,12,"N"
"Acerodon humilis",2016,4,20,NA
"Acerodon jubatus",1994,4,0,NA
"Acerodon jubatus",1996,4,2,NA
"Acerodon jubatus",2008,4,14,NA
"Acerodon jubatus",2016,4,22,NA
"Acerodon leucotis",1996,3,0,NA
"Acerodon leucotis",2008,3,12,NA
"Acerodon mackloti",1996,1,0,NA
"Acerodon mackloti",2008,3,12,"G"
"Acerodon mackloti",2016,3,20,NA
"Aceros nipalensis",1994,3,0,NA
"Aceros nipalensis",1996,3,2,NA
"Aceros nipalensis",2000,3,6,NA
"Aceros nipalensis",2004,3,10,NA
"Aceros nipalensis",2008,3,14,NA
"Aceros nipalensis",2012,3,18,NA
"Aceros nipalensis",2016,3,22,NA
"Aceros nipalensis",2017,3,23,NA
"Achaetops pycnopygius",1994,1,0,NA
"Achaetops pycnopygius",2000,1,6,NA
"Achaetops pycnopygius",2004,1,10,NA
"Achaetops pycnopygius",2008,1,14,NA
"Achaetops pycnopygius",2009,1,15,NA
"Achaetops pycnopygius",2012,1,18,NA
"Achaetops pycnopygius",2016,1,22,NA
"Achaetops pycnopygius",2017,1,23,NA
"Achalinus ater",2010,1,0,NA
"Achalinus ater",2012,1,2,NA
"Achalinus formosanus",2012,1,0,NA
"Achalinus formosanus",2017,1,5,NA
"Achalinus hainanus",2014,3,0,NA
"Achalinus hainanus",2017,3,3,NA
"Achalinus jinggangensis",2010,0,0,NA
"Achalinus jinggangensis",2014,5,4,"N"
"Achalinus spinalis",2012,1,0,NA
"Achalinus spinalis",2017,1,5,NA
"Achalinus werneri",1996,3,0,NA
"Achalinus werneri",2017,2,21,"N"
"Acharagma roseanum",2013,3,0,NA
"Acharagma roseanum",2017,3,4,NA
"Achatinella abbreviata",1994,5,0,NA
"Achatinella abbreviata",1996,7,2,NA
"Achatinella apexfulva",1994,4,0,NA
"Achatinella apexfulva",1996,5,2,NA
"Achatinella bellula",1994,4,0,NA
"Achatinella bellula",1996,5,2,NA
"Achatinella buddii",1994,7,0,NA
"Achatinella buddii",1996,7,2,NA
"Achatinella bulimoides",1994,4,0,NA
"Achatinella bulimoides",1996,5,2,NA
"Achatinella byronii",1994,4,0,NA
"Achatinella byronii",1996,5,2,NA
"Achatinella caesia",1994,7,0,NA
"Achatinella caesia",1996,7,2,NA
"Achatinella casta",1994,7,0,NA
"Achatinella casta",1996,7,2,NA
"Achatinella cestus",1994,4,0,NA
"Achatinella cestus",1996,5,2,NA
"Achatinella concavospira",1994,4,0,NA
"Achatinella concavospira",1996,5,2,NA
"Achatinella curta",1994,4,0,NA
"Achatinella curta",1996,5,2,NA
"Achatinella decipiens",1994,4,0,NA
"Achatinella decipiens",1996,5,2,NA
"Achatinella decora",1994,7,0,NA
"Achatinella decora",1996,7,2,NA
"Achatinella dimorpha",1994,5,0,NA
"Achatinella dimorpha",1996,7,2,NA
"Achatinella elegans",1994,5,0,NA
"Achatinella elegans",1996,7,2,NA
"Achatinella fulgens",1994,4,0,NA
"Achatinella fulgens",1996,5,2,NA
"Achatinella fuscobasis",1994,4,0,NA
"Achatinella fuscobasis",1996,5,2,NA
"Achatinella juddii",1994,5,0,NA
"Achatinella juddii",1996,7,2,NA
"Achatinella juncea",1994,5,0,NA
"Achatinella juncea",1996,7,2,NA
"Achatinella lehuiensis",1994,7,0,NA
"Achatinella lehuiensis",1996,7,2,NA
"Achatinella leucorrhaphe",1994,4,0,NA
"Achatinella leucorrhaphe",1996,5,2,NA
"Achatinella lila",1994,4,0,NA
"Achatinella lila",1996,5,2,NA
"Achatinella livida",1994,7,0,NA
"Achatinella livida",1996,7,2,NA
"Achatinella lorata",1994,4,0,NA
"Achatinella lorata",1996,5,2,NA
"Achatinella mustelina",1994,4,0,NA
"Achatinella mustelina",1996,5,2,NA
"Achatinella papyracea",1994,7,0,NA
"Achatinella papyracea",1996,7,2,NA
"Achatinella phaeozona",1994,4,0,NA
"Achatinella phaeozona",1996,5,2,NA
"Achatinella pulcherrima",1994,4,0,NA
"Achatinella pulcherrima",1996,5,2,NA
"Achatinella pupukanioe",1994,4,0,NA
"Achatinella pupukanioe",1996,5,2,NA
"Achatinella sowerbyana",1994,4,0,NA
"Achatinella sowerbyana",1996,5,2,NA
"Achatinella spaldingi",1994,7,0,NA
"Achatinella spaldingi",1996,7,2,NA
"Achatinella stewartii",1994,4,0,NA
"Achatinella stewartii",1996,5,2,NA
"Achatinella swiftii",1994,4,0,NA
"Achatinella swiftii",1996,5,2,NA
"Achatinella taeniolata",1994,4,0,NA
"Achatinella taeniolata",1996,5,2,NA
"Achatinella thaanumi",1994,7,0,NA
"Achatinella thaanumi",1996,7,2,NA
"Achatinella turgida",1994,4,0,NA
"Achatinella turgida",1996,5,2,NA
"Achatinella valida",1994,7,0,NA
"Achatinella valida",1996,7,2,NA
"Achatinella viridans",1994,4,0,NA
"Achatinella viridans",1996,5,2,NA
"Achatinella vulpina",1994,4,0,NA
"Achatinella vulpina",1996,5,2,NA
"Acheilognathus elongatus",1996,4,0,NA
"Acheilognathus elongatus",2008,5,12,"N"
"Acheilognathus longipinnis",1994,4,0,NA
"Acheilognathus longipinnis",1996,3,2,NA
"Achondrostoma oligolepis",2006,1,0,NA
"Achondrostoma oligolepis",2011,1,5,NA
"Achyranthes talbotii",2000,4,0,NA
"Achyranthes talbotii",2004,3,4,NA
"Achyranthes talbotii",2014,2,14,"N"
"Achyrospermum seychellarum",1997,4,0,NA
"Achyrospermum seychellarum",2011,4,14,NA
"Aciagrion heterosticta",2007,0,0,"N"
"Aciagrion heterosticta",2016,1,9,"N"
"Aciagrion macrootithenae",2007,0,0,NA
"Aciagrion macrootithenae",2010,0,3,NA
"Aciagrion steeleae",2006,1,0,NA
"Aciagrion steeleae",2010,1,4,NA
"Acicula hausdorfi",1996,0,0,NA
"Acicula hausdorfi",2011,2,15,"N"
"Acinonyx jubatus",1994,3,0,NA
"Acinonyx jubatus",1996,3,2,NA
"Acinonyx jubatus",2002,3,8,NA
"Acinonyx jubatus",2008,3,14,NA
"Acinonyx jubatus",2015,3,21,NA
"Acipenser baerii",1996,3,0,NA
"Acipenser baerii",2010,4,14,"N"
"Acipenser brevirostrum",1994,3,0,NA
"Acipenser brevirostrum",1996,3,2,NA
"Acipenser brevirostrum",2004,3,10,NA
"Acipenser dabryanus",1996,5,0,NA
"Acipenser dabryanus",2010,5,14,NA
"Acipenser fulvescens",1994,3,0,NA
"Acipenser fulvescens",1996,3,2,NA
"Acipenser fulvescens",2004,1,10,NA
"Acipenser gueldenstaedtii",1996,4,0,NA
"Acipenser gueldenstaedtii",2010,5,14,"N"
"Acipenser medirostris",1996,3,0,NA
"Acipenser medirostris",2006,2,10,NA
"Acipenser mikadoi",1996,4,0,NA
"Acipenser mikadoi",2010,5,14,"N"
"Acipenser naccarii",1996,3,0,NA
"Acipenser naccarii",2010,5,14,"N"
"Acipenser nudiventris",1996,4,0,NA
"Acipenser nudiventris",2010,5,14,"N"
"Acipenser oxyrinchus",1996,2,0,NA
"Acipenser oxyrinchus",2006,2,10,NA
"Acipenser persicus",1996,4,0,NA
"Acipenser persicus",2010,5,14,"N"
"Acipenser ruthenus",1996,3,0,NA
"Acipenser ruthenus",2010,3,14,NA
"Acipenser schrenckii",1994,3,0,NA
"Acipenser schrenckii",1996,4,2,NA
"Acipenser schrenckii",2010,5,16,"N"
"Acipenser sinensis",1996,4,0,NA
"Acipenser sinensis",2010,5,14,"N"
"Acipenser stellatus",1996,4,0,NA
"Acipenser stellatus",2010,5,14,"N"
"Acipenser sturio",1994,4,0,NA
"Acipenser sturio",1996,5,2,NA
"Acipenser sturio",2010,5,16,NA
"Acipenser transmontanus",1996,2,0,NA
"Acipenser transmontanus",2004,1,8,NA
"Acipenser transmontanus Kootenai River subpopulation",1996,4,0,NA
"Acipenser transmontanus Kootenai River subpopulation",2004,4,8,NA
"Acisoma ascalaphoides",2013,1,0,NA
"Acisoma ascalaphoides",2016,1,3,NA
"Acisoma ascalaphoides",2017,4,4,"N"
"Acisoma panorpoides",2006,1,0,NA
"Acisoma panorpoides",2009,1,3,NA
"Acmadenia candida",1998,7,0,NA
"Acmadenia candida",2016,4,18,"N"
"Acmadenia laxa",1998,3,0,NA
"Acmadenia laxa",2016,3,18,NA
"Acmopyle pancheri",2000,2,0,NA
"Acmopyle pancheri",2010,2,10,NA
"Acmopyle sahniana",1998,4,0,NA
"Acmopyle sahniana",2000,5,2,NA
"Acmopyle sahniana",2013,5,15,NA
"Acomys airensis",2004,1,0,NA
"Acomys airensis",2008,1,4,NA
"Acomys airensis",2016,1,12,NA
"Acomys cahirinus",1996,1,0,NA
"Acomys cahirinus",2004,1,8,NA
"Acomys cahirinus",2008,1,12,NA
"Acomys cahirinus",2016,1,20,NA
"Acomys cineraceus",1996,1,0,NA
"Acomys cineraceus",2004,1,8,NA
"Acomys cineraceus",2008,1,12,NA
"Acomys cineraceus",2016,1,20,NA
"Acomys dimidiatus",2008,1,0,NA
"Acomys dimidiatus",2016,1,8,NA
"Acomys ignitus",1996,1,0,NA
"Acomys ignitus",2004,1,8,NA
"Acomys ignitus",2008,1,12,NA
"Acomys ignitus",2016,1,20,NA
"Acomys johannis",2004,1,0,NA
"Acomys johannis",2008,1,4,NA
"Acomys johannis",2016,1,12,NA
"Acomys kempi",1996,1,0,NA
"Acomys kempi",2004,1,8,NA
"Acomys kempi",2008,1,12,NA
"Acomys kempi",2016,1,20,NA
"Acomys louisae",1996,1,0,NA
"Acomys louisae",2004,1,8,NA
"Acomys louisae",2008,1,12,NA
"Acomys louisae",2016,1,20,NA
"Acomys mullah",1996,1,0,NA
"Acomys mullah",2004,1,8,NA
"Acomys mullah",2008,1,12,NA
"Acomys mullah",2016,1,20,NA
"Acomys nesiotes",1996,2,0,NA
"Acomys nesiotes",2000,0,4,NA
"Acomys percivali",1996,1,0,NA
"Acomys percivali",2004,1,8,NA
"Acomys percivali",2008,1,12,NA
"Acomys percivali",2016,1,20,NA
"Acomys russatus",1996,1,0,NA
"Acomys russatus",2008,1,12,NA
"Acomys russatus",2016,1,20,NA
"Acomys seurati",2004,1,0,NA
"Acomys seurati",2008,1,4,NA
"Acomys subspinosus",1996,1,0,NA
"Acomys subspinosus",2008,1,12,NA
"Acomys subspinosus",2017,1,21,NA
"Acomys wilsoni",1996,1,0,NA
"Acomys wilsoni",2004,1,8,NA
"Acomys wilsoni",2008,1,12,NA
"Acomys wilsoni",2016,1,20,NA
"Acomys wilsoni",2017,1,21,NA
"Aconaemys fuscus",1996,1,0,NA
"Aconaemys fuscus",2008,1,12,NA
"Aconaemys fuscus",2013,1,17,NA
"Aconaemys fuscus",2016,1,20,NA
"Aconaemys porteri",2008,0,0,NA
"Aconaemys porteri",2016,0,8,NA
"Aconaemys sagei",1996,1,0,NA
"Aconaemys sagei",2008,0,12,"N"
"Aconaemys sagei",2013,0,17,NA
"Aconaemys sagei",2016,0,20,NA
"Acontias breviceps",2010,2,0,NA
"Acontias breviceps",2017,1,7,"N"
"Acontias rieppeli",1996,3,0,NA
"Acontias rieppeli",2017,4,21,"N"
"Acorus calamus",2011,1,0,NA
"Acorus calamus",2014,1,3,NA
"Acrantophis dumerili",1996,3,0,NA
"Acrantophis dumerili",2011,1,15,"N"
"Acrantophis madagascariensis",1996,3,0,NA
"Acrantophis madagascariensis",2011,1,15,"N"
"Acridocarpus socotranus",1998,1,0,NA
"Acridocarpus socotranus",1998.5,3,0.5,NA
"Acridocarpus socotranus",2004,1,6,NA
"Acridotheres albocinctus",1994,2,0,NA
"Acridotheres albocinctus",2000,1,6,NA
"Acridotheres albocinctus",2004,1,10,NA
"Acridotheres albocinctus",2008,1,14,NA
"Acridotheres albocinctus",2009,1,15,NA
"Acridotheres albocinctus",2012,1,18,NA
"Acridotheres albocinctus",2016,1,22,NA
"Acridotheres albocinctus",2017,1,23,NA
"Acridotheres cinereus",1994,1,0,NA
"Acridotheres cinereus",2000,1,6,NA
"Acridotheres cinereus",2004,1,10,NA
"Acridotheres cinereus",2008,1,14,NA
"Acridotheres cinereus",2009,1,15,NA
"Acridotheres cinereus",2012,1,18,NA
"Acridotheres cinereus",2016,1,22,NA
"Acridotheres cristatellus",1994,1,0,NA
"Acridotheres cristatellus",2000,1,6,NA
"Acridotheres cristatellus",2004,1,10,NA
"Acridotheres cristatellus",2008,1,14,NA
"Acridotheres cristatellus",2009,1,15,NA
"Acridotheres cristatellus",2012,1,18,NA
"Acridotheres cristatellus",2016,1,22,NA
"Acridotheres fuscus",1994,1,0,NA
"Acridotheres fuscus",2000,1,6,NA
"Acridotheres fuscus",2004,1,10,NA
"Acridotheres fuscus",2008,1,14,NA
"Acridotheres fuscus",2009,1,15,NA
"Acridotheres fuscus",2012,1,18,NA
"Acridotheres fuscus",2016,1,22,NA
"Acridotheres ginginianus",1994,1,0,NA
"Acridotheres ginginianus",2000,1,6,NA
"Acridotheres ginginianus",2004,1,10,NA
"Acridotheres ginginianus",2008,1,14,NA
"Acridotheres ginginianus",2009,1,15,NA
"Acridotheres ginginianus",2012,1,18,NA
"Acridotheres ginginianus",2016,1,22,NA
"Acridotheres tristis",1994,1,0,NA
"Acridotheres tristis",2000,1,6,NA
"Acridotheres tristis",2004,1,10,NA
"Acridotheres tristis",2008,1,14,NA
"Acridotheres tristis",2009,1,15,NA
"Acridotheres tristis",2012,1,18,NA
"Acridotheres tristis",2016,1,22,NA
"Acridotheres tristis",2017,1,23,NA
"Acris gryllus",2004,1,0,NA
"Acris gryllus",2014,1,10,NA
"Acritillas indica",1994,1,0,NA
"Acritillas indica",2000,1,6,NA
"Acritillas indica",2004,1,10,NA
"Acritillas indica",2008,1,14,NA
"Acritillas indica",2009,1,15,NA
"Acritillas indica",2012,1,18,NA
"Acritillas indica",2016,1,22,NA
"Acritodon nephophilus",2000,4,0,NA
"Acritodon nephophilus",2012,5,12,"N"
"Acritoscincus trilineatus",2010,1,0,NA
"Acritoscincus trilineatus",2016,1,6,NA
"Acritoscincus trilineatus",2017,1,7,NA
"Acrobates pygmaeus",1996,1,0,NA
"Acrobates pygmaeus",2008,1,12,NA
"Acrobates pygmaeus",2016,1,20,NA
"Acrobatornis fonsecai",2000,3,0,NA
"Acrobatornis fonsecai",2004,3,4,NA
"Acrobatornis fonsecai",2008,3,8,NA
"Acrobatornis fonsecai",2012,3,12,NA
"Acrobatornis fonsecai",2016,3,16,NA
"Acrobatornis fonsecai",2017,3,17,NA
"Acrocephalus aequinoctialis",1994,1,0,NA
"Acrocephalus aequinoctialis",2000,1,6,NA
"Acrocephalus aequinoctialis",2004,1,10,NA
"Acrocephalus aequinoctialis",2008,1,14,NA
"Acrocephalus aequinoctialis",2009,4,15,"N"
"Acrocephalus aequinoctialis",2012,4,18,NA
"Acrocephalus aequinoctialis",2016,4,22,NA
"Acrocephalus agricola",2000,1,0,NA
"Acrocephalus agricola",2004,1,4,NA
"Acrocephalus agricola",2008,1,8,NA
"Acrocephalus agricola",2009,1,9,NA
"Acrocephalus agricola",2012,1,12,NA
"Acrocephalus agricola",2016,1,16,NA
"Acrocephalus agricola",2017,1,17,NA
"Acrocephalus arundinaceus",2016,1,0,NA
"Acrocephalus arundinaceus",2017,1,1,NA
"Acrocephalus astrolabii",2016,7,0,NA
"Acrocephalus astrolabii",2017,7,1,NA
"Acrocephalus atyphus",1994,1,0,NA
"Acrocephalus atyphus",2000,1,6,NA
"Acrocephalus atyphus",2004,1,10,NA
"Acrocephalus atyphus",2008,1,14,NA
"Acrocephalus atyphus",2009,1,15,NA
"Acrocephalus atyphus",2012,1,18,NA
"Acrocephalus atyphus",2016,1,22,NA
"Acrocephalus australis",1994,1,0,NA
"Acrocephalus australis",2000,1,6,NA
"Acrocephalus australis",2004,1,10,NA
"Acrocephalus australis",2008,1,14,NA
"Acrocephalus australis",2009,1,15,NA
"Acrocephalus australis",2012,1,18,NA
"Acrocephalus australis",2016,1,22,NA
"Acrocephalus australis",2017,1,23,NA
"Acrocephalus bistrigiceps",1994,1,0,NA
"Acrocephalus bistrigiceps",2000,1,6,NA
"Acrocephalus bistrigiceps",2004,1,10,NA
"Acrocephalus bistrigiceps",2008,1,14,NA
"Acrocephalus bistrigiceps",2009,1,15,NA
"Acrocephalus bistrigiceps",2012,1,18,NA
"Acrocephalus bistrigiceps",2016,1,22,NA
"Acrocephalus bistrigiceps",2017,1,23,NA
"Acrocephalus brevipennis",1994,3,0,NA
"Acrocephalus brevipennis",1996,3,2,NA
"Acrocephalus brevipennis",2000,4,6,NA
"Acrocephalus brevipennis",2004,4,10,NA
"Acrocephalus brevipennis",2008,4,14,NA
"Acrocephalus brevipennis",2012,4,18,NA
"Acrocephalus brevipennis",2016,4,22,NA
"Acrocephalus brevipennis",2017,3,23,"N"
"Acrocephalus brevipennis",2017.5,3,23.5,"N"
"Acrocephalus concinens",1994,1,0,NA
"Acrocephalus concinens",2000,1,6,NA
"Acrocephalus concinens",2004,1,10,NA
"Acrocephalus concinens",2008,1,14,NA
"Acrocephalus concinens",2009,1,15,NA
"Acrocephalus concinens",2012,1,18,NA
"Acrocephalus concinens",2016,1,22,NA
"Acrocephalus concinens",2017,1,23,NA
"Acrocephalus dumetorum",1994,1,0,NA
"Acrocephalus dumetorum",2000,1,6,NA
"Acrocephalus dumetorum",2004,1,10,NA
"Acrocephalus dumetorum",2008,1,14,NA
"Acrocephalus dumetorum",2009,1,15,NA
"Acrocephalus dumetorum",2012,1,18,NA
"Acrocephalus dumetorum",2016,1,22,NA
"Acrocephalus dumetorum",2017,1,23,NA
"Acrocephalus familiaris",1994,3,0,NA
"Acrocephalus familiaris",1996,3,2,NA
"Acrocephalus familiaris",2000,5,6,NA
"Acrocephalus familiaris",2004,5,10,NA
"Acrocephalus familiaris",2008,5,14,NA
"Acrocephalus familiaris",2009,5,15,NA
"Acrocephalus familiaris",2010,5,16,NA
"Acrocephalus familiaris",2012,5,18,NA
"Acrocephalus familiaris",2015,5,21,NA
"Acrocephalus familiaris",2016,5,22,NA
"Acrocephalus gracilirostris",1994,1,0,NA
"Acrocephalus gracilirostris",2000,1,6,NA
"Acrocephalus gracilirostris",2004,1,10,NA
"Acrocephalus gracilirostris",2008,1,14,NA
"Acrocephalus gracilirostris",2009,1,15,NA
"Acrocephalus gracilirostris",2012,1,18,NA
"Acrocephalus gracilirostris",2016,1,22,NA
"Acrocephalus griseldis",1994,2,0,NA
"Acrocephalus griseldis",2000,2,6,NA
"Acrocephalus griseldis",2004,4,10,NA
"Acrocephalus griseldis",2006,4,12,NA
"Acrocephalus griseldis",2008,4,14,NA
"Acrocephalus griseldis",2012,4,18,NA
"Acrocephalus griseldis",2016,4,22,NA
"Acrocephalus griseldis",2017,4,23,NA
"Acrocephalus kerearako",1994,1,0,NA
"Acrocephalus kerearako",2000,2,6,NA
"Acrocephalus kerearako",2004,2,10,NA
"Acrocephalus kerearako",2008,2,14,NA
"Acrocephalus kerearako",2012,2,18,NA
"Acrocephalus kerearako",2016,2,22,NA
"Acrocephalus luscinius",2009,5,0,"G"
"Acrocephalus luscinius",2016,7,7,"N"
"Acrocephalus luscinius",2017,7,8,NA
"Acrocephalus melanopogon",1994,1,0,NA
"Acrocephalus melanopogon",2000,1,6,NA
"Acrocephalus melanopogon",2004,1,10,NA
"Acrocephalus melanopogon",2008,1,14,NA
"Acrocephalus melanopogon",2009,1,15,NA
"Acrocephalus melanopogon",2012,1,18,NA
"Acrocephalus melanopogon",2016,1,22,NA
"Acrocephalus melanopogon",2017,1,23,NA
"Acrocephalus mendanae",2016,1,0,NA
"Acrocephalus mendanae",2017,1,1,NA
"Acrocephalus musae",2016,7,0,NA
"Acrocephalus musae",2017,7,1,NA
"Acrocephalus newtoni",1994,1,0,NA
"Acrocephalus newtoni",2000,1,6,NA
"Acrocephalus newtoni",2004,1,10,NA
"Acrocephalus newtoni",2008,1,14,NA
"Acrocephalus newtoni",2009,1,15,NA
"Acrocephalus newtoni",2012,1,18,NA
"Acrocephalus newtoni",2016,1,22,NA
"Acrocephalus nijoi",2016,7,0,NA
"Acrocephalus nijoi",2017,7,1,NA
"Acrocephalus orinus",2004,0,0,NA
"Acrocephalus orinus",2008,0,4,NA
"Acrocephalus orinus",2012,0,8,NA
"Acrocephalus orinus",2016,0,12,NA
"Acrocephalus orinus",2017,0,13,NA
"Acrocephalus paludicola",1994,3,0,NA
"Acrocephalus paludicola",1996,3,2,NA
"Acrocephalus paludicola",2000,3,6,NA
"Acrocephalus paludicola",2004,3,10,NA
"Acrocephalus paludicola",2008,3,14,NA
"Acrocephalus paludicola",2012,3,18,NA
"Acrocephalus paludicola",2013,3,19,NA
"Acrocephalus paludicola",2015,3,21,NA
"Acrocephalus paludicola",2016,3,22,NA
"Acrocephalus paludicola",2017,3,23,NA
"Acrocephalus palustris",1994,1,0,NA
"Acrocephalus palustris",2000,1,6,NA
"Acrocephalus palustris",2004,1,10,NA
"Acrocephalus palustris",2008,1,14,NA
"Acrocephalus palustris",2009,1,15,NA
"Acrocephalus palustris",2012,1,18,NA
"Acrocephalus palustris",2014,1,20,NA
"Acrocephalus palustris",2016,1,22,NA
"Acrocephalus percernis",2016,1,0,NA
"Acrocephalus percernis",2017,1,1,NA
"Acrocephalus rehsei",1994,3,0,NA
"Acrocephalus rehsei",1996,3,2,NA
"Acrocephalus rehsei",2000,3,6,NA
"Acrocephalus rehsei",2004,3,10,NA
"Acrocephalus rehsei",2008,3,14,NA
"Acrocephalus rehsei",2012,3,18,NA
"Acrocephalus rehsei",2016,3,22,NA
"Acrocephalus rimitarae",2000,3,0,NA
"Acrocephalus rimitarae",2004,3,4,NA
"Acrocephalus rimitarae",2006,3,6,NA
"Acrocephalus rimitarae",2008,3,8,NA
"Acrocephalus rimitarae",2012,3,12,NA
"Acrocephalus rimitarae",2016,3,16,NA
"Acrocephalus rimitarae",2017,5,17,"N"
"Acrocephalus rimitarae",2017.5,3,17.5,"N"
"Acrocephalus rodericanus",1994,5,0,NA
"Acrocephalus rodericanus",1996,5,2,NA
